,ra_cvsq,ra_cvsp,d4pg_cvsq,d4pg_cvsp,mad4pg_cvsq,mad4pg_cvsp,mamo_cvsq,mamo_cvsp
421,230.3316389236260,198.05069299019100,263.90888968980700,259.3581704514650,251.3719225720480,202.9215904028370,154.228950090713,179.00857663761700
422,232.9606947684980,203.52260737247900,264.6338364858930,261.4457968814710,251.37015729119000,202.9754471437570,154.8467082035920,178.44117317193800
423,235.17276265791,201.38794807316000,263.91713697887300,261.2513465550390,251.3703242190450,202.87405664032300,154.29527713711600,179.59488063479100
424,226.09531529946800,199.5958901932420,265.0239083322660,262.0686807854260,251.36996175290500,202.74680193644200,151.19004273936900,181.55148219152200
425,235.4904836261120,199.7821856028860,266.4617958962590,261.3739945627990,251.373064962304,202.586355659876,153.82414483091600,181.87561441448900
426,230.55553411536200,199.87332221468900,264.4018594569770,263.03149630509500,251.3696944492160,202.37540386436500,150.65396911132100,183.2465539263710
427,235.2409456729340,199.54705771985100,263.9695035642910,259.2783706423970,251.35984347230700,202.25812697207400,148.7693562934960,183.78870146221800
428,227.97671611477000,199.35428339972400,262.7577262494770,260.95377370320800,251.37396864451400,202.4762211409550,148.01061245831700,184.12381080238900
429,234.13446673840400,200.17736621984300,264.54501418472400,259.3016823673770,251.33593715274400,202.6436572203160,148.33530975422400,183.62748433977400
430,236.38635174703300,198.3661958992110,259.13409440108700,260.60260535872800,251.32048839123100,202.3948808444590,149.22421735506100,183.4095568503950
431,232.59673484856200,201.4351278057400,265.42560106725700,260.0306082164470,251.3405665219090,202.766360135834,151.9957903619880,184.4989899462250
432,236.21612139554900,201.0213300199550,266.01053150412300,259.1299146159590,251.3734245926340,202.8123239818680,153.3485497023520,184.7773807878300
433,232.3430650714400,201.2531682734170,265.9451014123450,260.44072888463200,251.3545994271290,202.4001937565950,145.57803033277200,184.63993841406300
434,231.4381225955800,201.87158701568700,264.7773598267860,259.3314338517620,251.26418044863700,202.19740180880000,149.49307783345200,185.20455029458400
435,239.07423438104400,197.46308248844200,264.75142121091800,261.1646213203580,251.3249851995070,202.5653970230260,148.9006040728830,185.15011986288700
436,224.6421010982850,198.43981580000800,267.7749090649250,260.41683547423200,251.11515456373100,202.32723087347000,147.76940852162800,185.90334949649700
437,235.00736008764200,198.9537277093720,261.9241003836810,259.5509349252810,251.09675677951300,202.18715592267800,153.8106460959630,185.61340247794400
438,234.27415492859100,198.3526692949620,263.78596027912700,259.2076149919500,250.95192918599900,202.2901401174350,158.34610769450500,185.31251090726200
439,235.52277166632200,201.1919292351260,265.7493281308940,256.98092077536000,251.2442783802620,202.63799936558500,154.47490041474200,185.61328831758800
440,224.80816681478300,200.198323169456,264.1756621623980,258.9542372918360,251.30972857242000,202.19987014051400,149.37700470333100,186.0718805040430
441,233.19297809500900,199.8325613435310,265.92546288899100,259.40959666943200,251.10676518068300,202.4232795862560,165.62664913143400,186.66496047901500
442,230.9228651015170,199.57772936694400,265.12234520602100,259.83102917466800,251.33939878744900,202.53747936477600,162.30419989058500,187.25373255845400
443,236.77064404690400,197.36758270067900,266.62185479731000,260.83635941469100,251.32556986305100,202.45245524128300,160.34149192185400,187.79108506071900
444,232.09931624096200,203.65169791814400,264.71728878131000,261.43781865616000,251.14224986449800,202.33066098092700,159.60778953055600,188.23159534838200
445,226.65667069252600,200.19708634191600,263.0838696394920,261.70956246458400,251.0204973770520,202.35606107261700,166.95745168909900,187.8542246372100
446,232.2792232397380,200.28239231667200,264.2469243170670,261.7688533428280,250.9327735981320,202.1274745911950,160.25134992896900,188.14126611486100
447,224.7441008159500,200.9940700943570,264.04294470576000,260.2209049451300,250.91710224923000,202.64418578474500,165.34090763646500,188.0087015067240
448,225.17973986668300,200.1190049731470,263.6504144814310,260.4235062087210,251.15131418044100,202.41986033084900,167.02984662974800,188.11049125888500
449,237.2333995736940,200.86462195662300,263.83744235642100,260.9927442581610,250.18388241448900,202.48392294319700,167.7990695381860,188.14156481133000
450,231.73450424053600,200.24697394781700,260.4690736775950,260.87912986859000,250.94722441965900,202.51416843181300,167.68806884432800,188.00168932439000
451,233.3252536862470,198.0646691433200,264.43435873937800,261.21131633493200,251.0154934505400,202.39730336167800,166.70067929305300,188.25853335290600
452,234.8907924682150,201.06549375651800,264.93724994473000,260.05479330495300,251.04475809257200,201.6716112585990,176.10392024080500,188.16332417801500
453,230.79319675540400,200.80912965699200,263.2774072295660,262.0418079478530,251.2677043499350,202.0371874404550,166.80500926614200,188.05445282494000
454,231.350837532678,199.89223151264900,266.32912883270300,259.973686459704,251.3610483651060,202.8496124941280,171.1911451637440,188.24870329789500
455,235.84032041796100,198.49509563702400,266.85813479648500,259.3846572802420,251.371633089456,202.8119029999970,168.73776030747500,188.2052526293870
456,231.23812008067300,198.32622726605900,264.6115117236630,261.2412877250350,251.36447657082700,203.11353058998000,168.30123803286800,188.4608864832180
457,237.61754015865800,199.38513238339400,264.3112763070620,259.5613304013980,251.30225946477200,202.3794635795530,162.30563467056300,188.39547725112100
458,237.34935248404700,198.22741417266400,266.2471841537910,261.8898746448970,251.2927134807490,202.38710377848400,172.0694620391400,188.1659958466870
459,228.411678369932,201.50023103241700,263.1745457281900,258.9753355047370,251.09249154508100,202.21695884651700,163.77578944391600,188.32231804945300
460,227.96936396638000,197.6357645390010,262.12892112358200,260.09299397664300,251.26911292198800,202.29203458321200,165.65288109870200,188.2424034923890
461,222.95149469000800,198.1553955055150,261.23022478273300,260.18621753809000,251.26372594311100,202.2931029540250,165.5280426732560,188.2115715580810
462,231.64800630193500,200.0868763649950,263.54511183225400,260.3541835964980,251.3355107067710,202.3640263160570,164.5319208247190,188.19586177058700
463,240.07912900455000,199.9595222257600,264.2133575983360,261.0640118296730,251.35825951830100,202.7649813905210,166.98261915053900,188.255382711476
464,230.3444501600750,199.3235388506140,266.3738551825700,259.8006643503840,251.3474133990750,202.46103104488200,155.46227375882600,188.40760557213000
465,238.74039050647700,200.37477242232900,266.88635865780300,260.16807782724300,251.22767723646400,201.9388922879270,153.85802444524200,188.5550792478780
466,229.71914534001500,199.475945764254,264.66065540508500,259.4561086647100,251.31295888395500,202.0478830981640,153.4818859972690,188.652988385929
467,234.1776541511770,199.20298654446700,266.33551142256200,262.2275263983390,251.322802155727,202.58474936533500,153.98677502269200,188.46182581789400
468,228.18000738929600,198.87312361892900,263.2831781742110,263.42992144309100,251.33445179909200,202.6619457962940,153.59553780628200,188.52263309116500
469,234.4431273564200,201.66792944824000,263.76587899409600,263.19499686230000,251.3702619070440,203.0043336658410,153.60359857739200,188.4493521412830
470,232.27800362513200,199.94590003239600,263.752090896208,264.43311133006000,251.21186312240500,202.4471999424850,153.70701640344300,188.6751686506170
471,235.73154946204300,199.2646632394300,262.0455065865040,262.5414025035200,251.30342176298700,202.17831289992300,154.24619083751000,188.3845167799740
472,227.68318076913700,202.43514568885600,262.0542159091300,263.76760449861600,251.24449004737100,202.22957426318500,153.5446102509700,188.505849162994
473,237.6553156214430,200.2529989484110,263.5125224870190,263.97261788734800,251.3645329119310,202.85544528100600,153.39315860004200,188.52243001459200
474,230.56368572441500,201.28777706759400,264.3758008588110,262.8977116887920,251.32121971919800,202.325524510751,153.32831952073600,188.49923603604300
475,224.40851851652300,198.15697468369200,263.64396246115800,262.31130155883700,251.3480892817460,202.7510358242400,153.67093321601900,188.5547495035370
476,227.3621057465280,201.34843075333900,262.3774668466890,261.3623727545070,251.3350873042790,202.49538099404200,153.14311340829700,188.5133975613460
477,222.10257246378700,199.1801580024870,262.0074812272180,259.9877035146570,251.33361694636600,202.5782398969860,158.61952034222600,188.48730145672000
478,237.1449565628600,199.33043077365400,255.961520160657,260.6614549959180,251.19471812341200,202.2542124048970,159.75057259467400,188.5147524317590
479,233.2739264625970,201.8287686325890,264.23403689898900,264.4987384394780,251.20957491880100,202.5139667433970,159.3890241914420,188.61528326011400
480,229.43465767664600,201.6069436584880,264.9492107244760,264.54750846513900,251.28102335046300,202.3560362619540,168.24460562819600,188.67479513056900
481,230.5983979306590,199.6911813070150,266.8724060274010,262.3875906252700,251.3561242714120,202.53054449835100,163.89544726365200,188.5024876665710
482,226.0860956599940,200.17178674168500,265.1413586431620,263.25182862432200,251.02331671622100,202.14982049342500,170.25300954415600,188.41828147050700
483,237.3548514885930,199.64364015705600,266.8425605491610,261.8967088246980,251.15672796897400,202.24001436194300,171.95391926307900,188.53645286511000
484,224.5906634771480,200.4093807145120,267.40352116724000,261.4017499046910,250.93916985527400,202.3599187737020,194.65026760814300,188.57097608668500
485,226.0549906881800,199.5320959851250,257.86819692198300,260.0350390100990,251.2498874446510,202.27864798869500,206.9858119186670,188.50118217863
486,233.879811351156,198.2259789228130,267.2217214635310,261.06549117692900,251.32632372640100,202.4138802342220,227.90201673857400,189.94221816288400
487,230.1837975412750,201.59639869634900,267.05026491408000,261.89171622073200,251.31247496520900,202.7900269854720,224.11269719825600,188.603659484183
488,239.24209058074600,199.8657991398430,264.12614612667700,260.5310354666900,251.35946884337400,202.84373569722200,223.834616585989,188.5255025002560
489,226.98797289172500,199.24161964859400,264.43751897021700,259.2213753313310,251.3549634892980,202.7488029323500,225.0138191092770,188.31206575064500
490,233.0641637135670,199.87121469760300,264.2546449004980,261.35543853271800,251.37082327054600,202.89476723761600,226.8730347018110,188.24382275624000
491,233.11796061933900,200.47905768055600,266.1297151688980,261.0267512722370,251.3122562006640,202.66167739309100,225.8391122616110,188.23461338519
492,233.7556390699570,199.7336145586360,264.6162773810260,261.1133209868960,251.37027037020600,202.871334667828,228.398951303846,188.28418526106
493,230.47456792599500,199.4541944580520,261.7463697014900,259.83720017181100,251.34340471651400,202.64335031116700,228.00285923581900,188.45456485382000
494,230.83519621262500,197.56438699974900,264.0455066116370,260.1502655620030,251.37046742877200,203.0008421794220,228.84684938194600,188.31903630933200
495,237.12666137684700,198.4049805517210,265.15212961053800,260.2538921223500,251.36521663646900,202.8307943210530,227.94797038826500,188.2492731136180
496,225.63925477521200,201.42988550103200,265.72875528643600,259.1524182428070,251.36658952791700,202.92295591876400,228.5088434020360,188.22798707987300
497,240.125928814154,197.654467103122,264.78211871374900,260.03181890084100,251.35631645838600,202.7050247411610,229.38667694253600,188.2910841743140
498,233.58487138509500,200.1163287905010,264.4509956757760,259.1070011433010,251.36679180825300,202.50909724060500,229.57965209663800,188.31957190341900
499,238.54285614062500,198.4347087607660,267.3568087920030,260.1144063742190,251.36876042455800,202.881860774021,229.81100855929900,188.0553990570090
500,231.68780154888500,201.1657575281920,266.3351984117550,260.87288090268600,251.2512353879730,202.7252434978550,229.9045578300910,196.63649170202400
501,235.29142812023500,200.3300374517490,262.7442720957360,258.8926240573100,251.31292224208100,202.73688908081600,230.44208437438500,217.9490067506980
502,227.83197483725300,202.6879410160630,263.18132168963500,260.3613670396710,251.28232541665600,202.35520520073200,223.7600941741020,226.2092015284540
503,231.7722688057250,199.08721567170600,262.5880106883490,260.56399872757100,251.2026223577690,202.2074752547790,229.8523783714440,225.39678037532900
504,234.74218367788800,199.8463327976880,261.57134213452800,260.2800410240240,251.0979309118720,202.3936093188920,239.2854705301350,221.1063919085900
505,228.44697745763700,200.75802053830200,250.31189290449100,258.2510811682640,250.8089693894720,202.1546491794980,239.0189458815350,221.10014022521000
506,237.18348616940000,199.09367937732900,259.4787497069800,256.5090938060940,250.8416582010770,202.2297885797580,239.26162065752100,220.8518272614120
507,237.31389267503200,197.4810704054460,264.05800103687900,257.8447529246640,250.63743825676700,202.16792148013300,239.18127618410200,220.86101780749600
508,235.7684643539760,200.36065892279800,248.52533151864300,256.0592354069410,251.31277975027600,202.65656721552900,238.7742159572600,220.94129944094500
509,235.33759962499200,199.2972099654400,252.14935254431800,256.2418808227710,250.801613737348,202.25460290500600,234.91191078794600,221.6072476461840
510,231.45070832432900,199.01093731048000,249.35341368135200,253.6506904826840,250.76903316509900,202.1460746060970,239.07915464248500,220.84381419691100
511,235.53867513078800,198.76493399792200,254.3775323030940,254.60054905510300,250.8731207093560,202.2697863139350,238.7595889192510,220.8561880215130
512,239.9351907926430,198.6426067757730,262.6016199923480,256.87298582119400,250.8203526668770,202.4140655520330,239.16083354678200,220.909952219866
513,234.70165191255500,198.638144089856,259.4536847174840,257.42634443614800,251.28855838931800,202.610332293902,239.31407224588700,220.8974063911390
514,231.94728205358400,200.98321065192300,253.5682020867550,258.0013520955040,250.5418083498440,202.0413332294990,239.51669421020600,220.7108245827390
515,231.161875928539,197.789273976862,260.60046100922000,258.39626616777800,251.18513352584600,202.23369025069700,239.2176907034270,220.8635668134480
516,229.79028935357600,200.3945067262090,264.5636148220660,262.95229467017100,250.8341392396960,202.07868546222300,239.2230935756680,220.961700666686
517,218.9866071907710,197.39924236609700,267.5114929655630,263.3516772596810,251.12531509186900,202.06111414453200,236.42335572882,221.55276996941500
518,235.11429197906300,201.72333211707900,264.64663334696700,260.65178783845700,251.37614312806600,202.61224149609900,233.53400072219400,222.24793476995300
519,234.11150404322100,199.19962717415400,258.1116836685960,263.7017993049750,251.1883825602730,202.5264301662850,227.5578353637800,236.48783254469500
520,235.1417336481590,198.7701768605040,266.3482871397630,263.4434273194490,251.36839757711100,202.72738893898200,227.54544706140500,236.56997131730300
521,226.1632239642130,201.38223706845200,265.4255469412740,260.1514048125700,251.36832673686100,202.2776213278040,227.8065186726470,236.5763640590840
522,226.19582510304100,198.7374683560240,262.31332034041600,262.4063000571060,250.67803623988100,202.30793141589700,227.60455209432300,236.5170026676380
523,230.95103476969900,199.1531251420760,266.30439349482800,264.5949015882500,251.14793793826300,202.60482497396700,227.6071052536120,236.50518397344400
524,228.59947912109400,201.10558904672900,261.6418899446670,261.27761732498300,250.7794188798480,201.90472403028500,227.73627409100500,236.66407109727300
525,234.78762879696400,199.0940372793840,265.21644397173600,263.0876817985840,251.07289491031300,202.0613144728770,227.62112144032300,236.27451008900900
526,234.20587484031600,201.85555867251500,264.4102726569240,264.5154810402720,251.37070965843600,203.02056223693100,228.1854244272040,237.40028452953500
527,234.33234247974900,201.671086863536,262.9056376576360,261.9600161902870,251.37113995959400,203.11189784129900,226.6306791130240,239.50835403828400
528,235.4343869658890,200.31871897075100,264.35520501947300,260.50815684053400,251.24587146622900,202.66372562802700,225.69966175626400,239.61690017610500
529,229.6141222276870,199.6911668535060,263.7758048257170,260.8056603477590,251.3613650286480,201.9694379719790,224.7795894123350,240.1286646914000
530,236.61075956492600,198.13230888138300,263.65368620066000,259.10151887280700,251.37093443943100,203.0187902049080,224.50273622130200,242.06650683213200
531,234.29760144439300,198.60807830482600,253.8180496897250,261.1040527392670,251.36963368518700,203.1538561578500,225.4818054765800,251.3972293134610
532,231.78489522738900,200.04067201183100,267.51198702379200,261.95967775747500,251.34835894536000,202.4988426643510,224.98539419314500,251.29428000563600
533,224.81394099794900,198.58645893924000,267.0857847770820,260.90121774053300,251.23449048318000,202.44637200159100,225.33613421227600,251.3511031029680
534,237.503411800619,200.4847457582490,264.3718514442650,260.43166547341800,250.9147186130300,202.16707819198400,225.35739105320900,251.31811290997500
535,216.83011218653200,201.2649472136810,265.0342763724380,260.32848361679500,250.90794852327200,202.46986590115100,225.54167582810700,251.3176588078520
536,232.2787960505980,201.03525418269600,252.1323845390360,259.3890535326550,251.15441384874700,202.2104993316070,225.6670640487610,251.27910006778600
537,232.80056405947700,199.74195503959800,231.9432508712880,255.0116852502580,250.9286367164850,202.34261107771900,225.43390949396100,251.36023341706300
538,228.0376592017310,201.8135708106090,230.0831787337170,254.8793446569940,250.8856491780580,202.62811554935800,225.9028903019120,251.32109645595600
539,225.6124405006040,197.83646666026300,246.40967314015500,256.2618209792160,251.2402115165630,202.78306036602200,225.555007248792,251.29537755412900
540,222.55927927585200,200.88635005598,261.4336030198810,259.08249995916400,250.8463133473390,202.3029196335440,225.2611755360320,251.3252448196210
541,232.32098380783900,199.3711415889720,255.8815857815270,259.1573549870740,251.2026223577690,202.881860774021,225.51573167922900,251.2939780496180
542,235.2661688243230,198.7224833207030,264.41209111519100,259.86177615634800,251.0979309118720,202.7252434978550,225.59488573603900,251.31016388766800
543,237.97718919002700,200.57923009436600,263.7552924709950,258.26266656093400,250.8089693894720,202.73688908081600,225.69073210089900,251.2223975129550
544,230.2660579176860,202.28783643248100,265.3694271494370,258.91287292724500,250.8416582010770,202.35520520073200,224.7064839562730,251.2681163901440
545,235.91577095677100,199.5877940654160,266.8586123021230,260.23314920942400,250.63743825676700,202.2074752547790,225.28498404845500,251.23214211303800
546,227.10638949326,199.0339407580410,263.4211073012630,257.83280157466600,251.31277975027600,202.3936093188920,225.34045464913200,251.2250360716130
547,228.4772105215330,200.16260218527500,264.83415775285300,259.55109834564200,250.801613737348,202.1546491794980,225.595482165157,251.2734612707020
548,238.1734927003280,197.7804778260470,266.52050182878500,257.95654939802300,250.76903316509900,202.2297885797580,225.6005451984530,251.22299370027300
549,230.67085441417100,198.5574923057340,267.7294941082990,257.18755980128500,250.8731207093560,202.16792148013300,224.9900667659790,251.2706148163370
550,236.94548198041700,199.36479930307100,265.70994582700400,258.3225155007160,250.8203526668770,202.65656721552900,225.0855474784610,251.2237859908730
551,228.6104446577600,198.84800863796100,265.4939825780760,256.2074875167220,251.28855838931800,202.25460290500600,225.3085627091330,251.2398292841360
552,238.71618516155800,197.25769694184600,265.150258568011,257.60102817299300,250.5418083498440,202.1460746060970,225.3483104072780,251.1722290073870
553,238.77859134799600,199.54092219662700,266.61244068923300,257.51543374560900,251.18513352584600,202.2697863139350,225.0202093361450,251.1629661021310
554,220.62780792300900,200.33893849046000,266.25241822201200,256.64293883071100,250.8341392396960,202.4140655520330,225.1283575414970,251.1752545689910
555,238.43438765914400,199.73865457865300,267.2979386322170,258.85306149064200,251.12531509186900,202.610332293902,225.31649455549500,251.27641400182100
556,236.1208565408030,201.54345530232600,265.57411342827800,255.3823030949570,251.37614312806600,202.0413332294990,224.8225509050860,251.27858501838800
557,233.8346036782200,200.1764152962190,265.7015897452220,257.62569646034100,251.1883825602730,202.23369025069700,225.2051714356380,251.1739136001510
558,230.3050126485670,199.44709779366300,260.8657570954900,258.91736351357200,251.36839757711100,202.07868546222300,225.48894455916500,251.219242937395
559,235.76354706875200,202.00974426427400,265.7908387679400,257.9610830779920,251.36832673686100,202.06111414453200,225.61656995557100,251.10327867452800
560,226.1543155431450,199.94501701593500,260.16624824518000,257.32519427058000,250.67803623988100,202.61224149609900,225.5952798424460,251.07099244048600
561,239.2165859002550,199.78842184432900,261.2734485327860,259.65015747715100,251.14793793826300,202.5264301662850,225.03918726963200,251.16308076970800
562,236.965811489559,198.75143299013500,262.99466373837400,256.43073462537200,250.7794188798480,202.72738893898200,225.5695548565500,251.14537284376500
563,234.2513190276390,200.6360042580750,259.72454879724200,258.3942245463570,251.07289491031300,202.2776213278040,225.3048710018560,251.15040048478
564,226.2982461270930,196.66026479676100,262.4311075308640,257.89873018271200,251.37070965843600,202.30793141589700,225.25448100023000,251.07418397664700
565,235.3607103357280,201.27147033939300,262.89490288479800,258.4496128340220,251.37113995959400,202.60482497396700,225.161731492725,251.03579628874700
566,226.4680327856680,201.20438976012100,266.12397689258000,257.27267293807700,251.24587146622900,201.90472403028500,225.78688460143,251.02409870795700
567,229.69187152612200,197.69749587012000,265.24985791102900,256.6952779236760,251.3613650286480,202.0613144728770,225.6267815677550,251.0530376786470
568,230.11657980911300,199.77504157503500,266.0138688400590,256.7417595931590,251.37093443943100,203.02056223693100,225.37095403201100,250.9831679906390
569,234.62972789230300,198.8844814976050,265.3262262304540,261.32432503921,251.36963368518700,203.11189784129900,225.66472634464900,251.0265875492720
570,225.4509113343190,200.3317055885890,264.3865340721710,261.8788363766340,251.34835894536000,202.66372562802700,225.57540852273100,251.05106910402200
571,235.04984786297100,201.6884308418490,264.6929565877010,258.0817250306970,251.23449048318000,201.9694379719790,225.32030051175200,250.9715195063200
572,237.18877379375200,197.90214822121300,262.42389805575900,260.1476053720590,250.9147186130300,203.0187902049080,225.6091221123830,250.9555570663080
573,238.09000643377500,202.3828950170240,265.02673467594400,260.0515503816480,250.90794852327200,203.1538561578500,225.36532117246400,251.0302381305830
574,236.62185594563300,200.64448632671500,259.99550420126100,258.08028996277100,251.37901351553100,202.4988426643510,225.2434189352780,251.1504919676090
575,234.912736897801,201.50314519789000,262.16963242367900,260.1494035139900,251.37774364415500,202.44637200159100,225.1837929115100,251.01905367569300
576,235.57480755848900,200.67608571139500,263.06455585840900,258.8778237972840,251.372313446456,202.16707819198400,225.17496055130600,251.0525282614670
577,233.43343038838100,199.79780300836600,262.4520975529060,259.0291965057750,251.37563301682700,202.46986590115100,224.98410291710800,251.0796356726940
578,222.58815629975100,196.91685582912700,265.93626828330900,260.420412569014,251.3602716258630,202.2104993316070,225.2338290480070,251.00434221761600
579,237.63315517303600,201.91341451219000,265.0654527016850,260.5257254395120,251.37356751072400,202.34261107771900,225.07430721049900,251.08777108900100
580,231.54016135906900,199.948269373732,263.93956856052800,259.25239090680300,251.36965040746300,202.62811554935800,224.9439728054030,250.99833712683900
581,237.41299217754600,199.19912065345500,259.9780319904250,260.8727202227620,251.3602455770990,202.78306036602200,225.24634798298700,251.0800879409930
582,230.24573335623200,200.8739144611120,263.68020983832,260.8635102942450,251.33885101042200,202.3029196335440,225.735401376736,250.9667087392180
583,224.0993671169260,203.68203056297900,265.9084076078640,260.24938392702400,251.36170529896400,202.881860774021,225.4842000277960,251.0331657630860
584,234.51199431713300,198.47967201820300,262.8894097867900,261.39450533403700,251.3402871089980,202.7252434978550,225.3691784927770,251.05735079465700
585,228.85530310540500,200.67233712048100,264.9881872456870,260.62930506073200,251.36811223760500,202.73688908081600,225.7995196965400,251.0771200158840
586,228.20797997540100,198.0908645321710,262.63725857612400,260.32909867867800,251.3719225720480,202.35520520073200,225.4421114891180,251.0759490554610
587,222.2184901120360,200.4077070766890,257.6388815785560,256.31692674735300,251.37015729119000,202.2074752547790,225.2550841920390,251.1366895085210
588,237.45099723657400,199.51041235501900,253.611841942606,258.11206394853400,251.3703242190450,202.3936093188920,225.29666614946800,251.0718282183310
589,233.91371235567600,200.09460575262700,260.75494906495400,260.0496705757110,251.36996175290500,202.1546491794980,225.4686987997020,251.0982493859850
590,224.8198374523560,198.37901277638800,253.33971781495600,258.90378745637400,251.373064962304,202.2297885797580,225.04909431571600,251.1047500953840
591,231.1041757426660,200.25434884518800,255.310852086867,258.190169594902,251.3696944492160,202.16792148013300,225.3216135328500,251.11688764586200
592,229.24763272172100,200.16262105524700,257.55091262395200,260.70069725660400,251.35984347230700,202.65656721552900,226.3402354226960,248.37503582947700
593,232.83576638345500,198.1373756581680,263.1915606853450,260.2672830926830,251.37396864451400,202.25460290500600,228.50567914120000,238.1836940439100
594,235.859558057755,199.80484757201600,263.84888953310200,260.75192024931700,251.33593715274400,202.1460746060970,229.645133454144,238.48246459054500
595,230.9317454273780,199.50795443716800,263.0182077396510,258.573018458508,251.32048839123100,202.2697863139350,230.0465626968870,238.62880961041500
596,231.38343644049200,201.5606928730330,262.589743763327,259.0532264319730,251.3405665219090,202.4140655520330,229.9366129718680,238.59255523720300
597,234.1911432689570,200.63726019470100,262.4128727309120,257.2497569044950,251.3734245926340,202.610332293902,229.76982466508500,238.6706638575090
598,235.32564954432600,201.9171326808280,265.0886494271470,257.0710432442500,251.3545994271290,202.0413332294990,229.70535916448800,238.6431649503740
599,233.2704902590750,199.81789786830700,266.29579570727600,257.0245374534560,251.26418044863700,202.23369025069700,230.02534730226000,238.66209066727800
600,229.0168495806690,197.34187789189600,264.337387490054,254.79770471753200,251.3249851995070,202.07868546222300,229.85202439311700,238.64686675344100
601,229.4629597756220,200.1399163798300,267.96518933277700,255.57414609404400,251.11515456373100,202.06111414453200,229.43782351054300,238.68781577518300
602,237.0547667776440,199.84936723632100,266.03082199336000,256.02752971776800,251.09675677951300,202.61224149609900,229.68569278797300,238.5943729620000
603,233.4169801996650,200.22834633011900,265.1926844876940,254.70591084821500,250.95192918599900,202.5264301662850,229.7557378717890,238.5524606692150
604,237.72272514009300,199.40531145380800,265.3161934001490,255.48457023361800,251.2442783802620,202.72738893898200,229.32812564282000,238.67196406254100
605,230.36434635823400,200.29383885984700,262.2967302519580,250.37251371255100,251.30972857242000,202.2776213278040,229.94843287509400,238.64596245849200
606,238.1117482461110,199.04751941541300,261.91345611961000,248.5451760374910,251.10676518068300,202.30793141589700,230.17451239832800,238.74607757277400
607,237.40265834131500,198.3465327993170,263.0300408564310,249.2520189789340,251.33939878744900,202.60482497396700,230.2183963170880,238.7196488049890
608,226.5823001206910,202.2070340949320,261.3159620570910,247.80404720061300,251.32556986305100,201.90472403028500,229.85858221001000,239.0000155468500
609,231.6114339163070,201.78070195522100,263.9424075588580,250.59521660648700,251.14224986449800,202.0613144728770,230.31947507850200,238.8171031009490
610,237.66249514378500,200.32968597849400,264.00193657242600,252.5759903993850,251.0204973770520,203.02056223693100,229.79037419491100,238.9537799899070
611,233.3935391856300,199.29342010656300,266.60042471015900,256.124984503376,250.9327735981320,203.11189784129900,229.705232869748,238.8498320833660
612,225.406188139442,198.6426067757730,263.7377591095230,252.6138097065790,250.91710224923000,202.66372562802700,230.11388624627500,239.00740615319200
613,237.8604776361040,198.638144089856,261.28767460567300,250.96522820028100,251.15131418044100,201.9694379719790,230.18889158207800,238.9982141035400
614,231.73604001783000,200.98321065192300,263.1268359677310,256.13790102765900,250.18388241448900,203.0187902049080,229.96914450840600,238.9703845584380
615,235.27137868296300,197.789273976862,263.6233951242410,254.85659919377700,250.94722441965900,203.1538561578500,230.0779179854750,239.15984251582700
616,232.6275746254290,200.3945067262090,265.76302104045200,255.714910505188,251.0154934505400,202.4988426643510,229.9288241978680,239.07394172970200
617,234.32937272941000,197.39924236609700,265.0148316326450,254.41508336012500,251.04475809257200,202.44637200159100,229.21499677994300,239.04231091614800
618,226.04251276281200,201.72333211707900,270.9211503003150,256.2109573519260,251.2677043499350,202.16707819198400,229.86331230093300,237.98899145199300
619,223.86835167284800,199.19962717415400,268.7857446688870,255.2559925202760,251.3610483651060,202.46986590115100,229.822313889402,237.40988838046700
620,221.54568022823900,198.7701768605040,267.5508385097320,254.11144879953700,251.371633089456,202.881860774021,229.80050115636400,237.195300836442
621,220.71694289417600,201.38223706845200,265.91898797265700,255.1861557211280,251.36447657082700,202.7252434978550,229.50163341246000,237.3744434061100
622,234.95705489252500,198.7374683560240,267.8402964383100,256.07286518463100,251.30225946477200,202.73688908081600,229.9738395593130,237.2716733437000
623,240.11139934358500,199.1531251420760,266.2055894978510,255.428143148676,251.2927134807490,202.35520520073200,229.7315619369640,237.4701587040750
624,225.5744673857060,201.10558904672900,268.50200061280000,258.4805506606470,251.09249154508100,202.2074752547790,229.06389382161400,237.4580361995070
625,233.26833644930100,199.0940372793840,264.2472866744510,256.05770737618800,251.26911292198800,202.3936093188920,229.07113388632300,237.784649980822
626,233.7258268012960,201.85555867251500,266.9622495779180,257.83178157896200,251.26372594311100,202.1546491794980,229.8793098139330,237.83411377862500
627,237.79360668634900,201.671086863536,266.1716841952120,256.76751903319700,251.3355107067710,202.2297885797580,229.71315430147000,237.167673754227
628,223.20326042497,200.31871897075100,267.6827423560720,256.7269897000550,251.35825951830100,202.16792148013300,232.73788665378400,214.76722710349300
629,231.4016904757800,199.6911668535060,266.90656335636100,258.5337424963390,251.3474133990750,202.65656721552900,232.491498615008,206.9746710698790
630,237.7256801177980,198.13230888138300,265.0410202505820,257.5429368847570,251.22767723646400,202.25460290500600,233.62287950016900,210.80323491133500
631,236.95286874351000,198.60807830482600,263.4708706337860,257.6956452330670,251.31295888395500,202.1460746060970,231.42178725619000,207.29312109163300
632,230.901293312883,200.04067201183100,266.8932222807480,259.7556753259700,251.322802155727,202.2697863139350,231.66087403210700,211.44696258272400
